dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
lbp509l7q,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56185.92025896,2012-09-15T22:05:10.374,AV476,AV-476,True,False,False,False,,SMC,False,True,
lbp509lcq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56185.93084933,2012-09-15T22:20:25.382,AV476,AV-476,True,False,False,False,,SMC,False,True,
lbp509liq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56185.94464563,2012-09-15T22:40:17.382,AV476,AV-476,True,False,False,False,,SMC,False,True,
lbp509lnq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56185.95649748,2012-09-15T22:57:21.382,AV476,AV-476,True,False,False,False,,SMC,False,True,
lbp509lrq,HST,COS,12581,FUV,G130M,N/A,1327,PSA,2,56185.96670563,2012-09-15T23:12:03.366,AV476,AV-476,True,False,False,False,,SMC,False,True,
ockp14010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57322.13716846,2015-10-27T03:17:31.355,AZV476,AV-476,True,False,False,False,,SMC,False,True,
ockp15010,HST,STIS,13778,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,57276.27401967,2015-09-11T06:34:35.299,AZV476,AV-476,True,False,False,False,,SMC,False,True,
oe4x03010,HST,STIS,15837,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59022.53598193,2020-06-22T12:51:48.839,DACHS-SMC-3-10,AV-476,True,False,False,False,,SMC,False,True,
oec614010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59456.87727207,2021-08-30T21:03:16.307,AV-476,AV-476,True,False,False,False,,SMC,False,True,
oec614020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59456.88422799,2021-08-30T21:13:17.298,AV-476,AV-476,True,False,False,False,,SMC,False,True,
b0890201000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52072.68094907,2001-06-12T16:20:34.000,Sk155,AV-479,False,False,False,False,,SMC,False,True,
laaf1aixq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55074.96093969,2009-08-31T23:03:45.189,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1aizq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55074.96456229,2009-08-31T23:08:58.182,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1aj1q,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55074.96740969,2009-08-31T23:13:04.197,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1aj3q,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55074.97025673,2009-08-31T23:17:10.181,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1aj9q,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55074.99793044,2009-08-31T23:57:01.190,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1ajhq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.00206229,2009-09-01T00:02:58.182,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1ajvq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.02737488,2009-09-01T00:39:25.190,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1ajzq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.03150673,2009-09-01T00:45:22.181,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1alrq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.09385636,2009-09-01T02:15:09.190,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1altq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.09747895,2009-09-01T02:20:22.181,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1alvq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.10032599,2009-09-01T02:24:28.166,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1alyq,HST,COS,11489,FUV,G130M,N/A,1291,PSA,1,55075.1031734,2009-09-01T02:28:34.182,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1an0q,HST,COS,11489,FUV,G160M,N/A,1623,PSA,1,55075.16032784,2009-09-01T03:50:52.325,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1an2q,HST,COS,11489,FUV,G160M,N/A,1623,PSA,1,55075.16553636,2009-09-01T03:58:22.342,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1an4q,HST,COS,11489,FUV,G160M,N/A,1623,PSA,1,55075.16996895,2009-09-01T04:04:45.317,SK-155,AV-479,True,False,False,False,,SMC,False,True,
laaf1an6q,HST,COS,11489,FUV,G160M,N/A,1623,PSA,1,55075.17440192,2009-09-01T04:11:08.326,SK-155,AV-479,True,False,False,False,,SMC,False,True,
o5dw01010,HST,STIS,8145,FUV-MAMA,E140H,Clear,1271,0.2X0.09,N/A,51819.05418794,2000-10-02T01:18:01.838,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw01020,HST,STIS,8145,FUV-MAMA,E140H,Clear,1271,0.2X0.09,N/A,51819.09352831,2000-10-02T02:14:40.846,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw02010,HST,STIS,8145,FUV-MAMA,E140H,Clear,1271,0.2X0.09,N/A,51820.85951201,2000-10-03T20:37:41.838,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw02020,HST,STIS,8145,FUV-MAMA,E140H,Clear,1271,0.2X0.09,N/A,51820.90947757,2000-10-03T21:49:38.862,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw03010,HST,STIS,8145,NUV-MAMA,E230H,Clear,2163,0.2X0.2,N/A,51823.73098201,2000-10-06T17:32:36.846,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw03020,HST,STIS,8145,NUV-MAMA,E230H,Clear,2163,0.2X0.2,N/A,51823.7896972,2000-10-06T18:57:09.838,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw04010,HST,STIS,8145,NUV-MAMA,E230H,Clear,2713,0.2X0.2,N/A,51824.73416498,2000-10-07T17:37:11.854,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw04020,HST,STIS,8145,NUV-MAMA,E230H,Clear,2713,0.2X0.2,N/A,51824.79411868,2000-10-07T19:03:31.854,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw05010,HST,STIS,8145,NUV-MAMA,E230H,Clear,1913,0.2X0.2,N/A,51660.07109643,2000-04-26T01:42:22.732,SK155,AV-479,True,False,False,False,,SMC,False,True,
o5dw05020,HST,STIS,8145,NUV-MAMA,E230H,Clear,1913,0.2X0.2,N/A,51660.13079569,2000-04-26T03:08:20.748,SK155,AV-479,True,False,False,False,,SMC,False,True,
obdc01010,HST,STIS,12010,FUV-MAMA,E140H,Clear,1598,0.2X0.09,N/A,55097.90230991,2009-09-23T21:39:19.576,SK-155,AV-479,True,False,False,False,,SMC,False,True,
obdc01020,HST,STIS,12010,FUV-MAMA,E140H,Clear,1598,0.2X0.09,N/A,55097.95705547,2009-09-23T22:58:09.593,SK-155,AV-479,True,False,False,False,,SMC,False,True,
le4x13qdq,HST,COS,15837,FUV,G130M,N/A,1291,PSA,4,59032.78154181,2020-07-02T18:45:25.212,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
le4x13qfq,HST,COS,15837,FUV,G130M,N/A,1291,PSA,4,59032.78732885,2020-07-02T18:53:45.213,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
le4x13qhq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.794447,2020-07-02T19:04:00.221,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
le4x13qlq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.84158811,2020-07-02T20:11:53.213,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
le4x13qnq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.84635663,2020-07-02T20:18:45.213,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
le4x13qpq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.85112515,2020-07-02T20:25:37.213,LIN-508,AV-480,True,False,False,False,,SMC,False,True,
oe9f4s010,HST,STIS,16099,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59047.66843643,2020-07-17T16:02:32.908,AV488,AV-488,True,False,False,False,,SMC,True,False,
oe9f4s020,HST,STIS,16099,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59047.68636458,2020-07-17T16:28:21.900,AV488,AV-488,True,False,False,False,,SMC,True,False,
oe9f4s030,HST,STIS,16099,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59047.72570495,2020-07-17T17:25:00.908,AV488,AV-488,True,False,False,False,,SMC,True,False,
p1030501000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51828.00609954,2000-10-11T00:08:47.000,SK159,AV-488,False,False,False,False,,SMC,False,True,
d1750101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52839.69756944,2003-07-19T16:44:30.000,SMC-X-1,AV-490,False,False,False,False,,SMC,False,True,
o67t01010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51855.12671127,2000-11-07T03:02:27.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t01020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51855.18454683,2000-11-07T04:25:44.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t02010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51856.3984009,2000-11-08T09:33:41.838,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t02020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51856.45583164,2000-11-08T10:56:23.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t03010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51857.06772979,2000-11-09T01:37:31.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t03020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51857.1248709,2000-11-09T02:59:48.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t04010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51858.07172275,2000-11-10T01:43:16.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t04020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51858.12838942,2000-11-10T03:04:52.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t05010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51830.81939646,2000-10-13T19:39:55.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t05020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51830.8863409,2000-10-13T21:16:19.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t06010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51831.56322757,2000-10-14T13:31:02.862,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t06020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51831.62272979,2000-10-14T14:56:43.854,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t07010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51832.69380609,2000-10-15T16:39:04.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t07020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51832.76075053,2000-10-15T18:15:28.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t08010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51833.63720905,2000-10-16T15:17:34.862,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t08020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51833.69820424,2000-10-16T16:45:24.846,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t53010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52024.6103549,2001-04-25T14:38:54.663,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t53020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52024.66935935,2001-04-25T16:03:52.648,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t54010,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52025.61287787,2001-04-26T14:42:32.648,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
o67t54020,HST,STIS,8566,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52025.67163935,2001-04-26T16:07:09.640,4U0115-737,AV-490,True,False,False,False,,SMC,False,True,
oec684010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59289.20915931,2021-03-16T05:01:11.364,AV-490,AV-490,True,False,False,False,,SMC,False,True,
oec684020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59289.21579117,2021-03-16T05:10:44.357,AV-490,AV-490,True,False,False,False,,SMC,False,True,
le4x06qtq,HST,COS,15837,FUV,G130M,N/A,1291,PSA,4,59032.91173848,2020-07-02T21:52:54.205,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
le4x06qvq,HST,COS,15837,FUV,G130M,N/A,1291,PSA,4,59032.91611366,2020-07-02T21:59:12.220,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
le4x06qxq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.92181959,2020-07-02T22:07:25.213,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
le4x06qzq,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.9277107,2020-07-02T22:15:54.204,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
le4x06r1q,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.97423848,2020-07-02T23:22:54.205,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
le4x06r3q,HST,COS,15837,FUV,G160M,N/A,1611,PSA,4,59032.98012959,2020-07-02T23:31:23.197,AZV-493,AV-493,True,False,False,False,,SMC,False,True,
of2c2s010,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60023.09947871,2023-03-20T02:23:14.961,AV506,AV-506,True,False,False,False,,SMC,True,False,
of2c2s020,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60023.16084427,2023-03-20T03:51:36.945,AV506,AV-506,True,False,False,False,,SMC,True,False,
of2c2s030,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60023.2268513,2023-03-20T05:26:39.952,AV506,AV-506,True,False,False,False,,SMC,True,False,
of2c2t010,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60029.17325167,2023-03-26T04:09:28.944,AV506,AV-506,True,False,False,False,,SMC,True,False,
of2c2t020,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60029.23462908,2023-03-26T05:37:51.953,AV506,AV-506,True,False,False,False,,SMC,True,False,
lbp508ktq,HST,COS,12581,FUV,G160M,N/A,1577,PSA,2,56189.0849234,2012-09-19T02:02:17.382,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508kxq,HST,COS,12581,FUV,G160M,N/A,1577,PSA,2,56189.09059451,2012-09-19T02:10:27.366,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508l1q,HST,COS,12581,FUV,G160M,N/A,1577,PSA,2,56189.09618488,2012-09-19T02:18:30.374,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508lvq,HST,COS,12581,FUV,G160M,N/A,1577,PSA,2,56189.11447192,2012-09-19T02:44:50.374,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508lzq,HST,COS,12581,FUV,G160M,N/A,1589,PSA,2,56189.12086081,2012-09-19T02:54:02.374,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508m3q,HST,COS,12581,FUV,G160M,N/A,1589,PSA,2,56189.12645118,2012-09-19T03:02:05.382,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508m7q,HST,COS,12581,FUV,G160M,N/A,1589,PSA,2,56189.13204155,2012-09-19T03:10:08.390,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508mbq,HST,COS,12581,FUV,G160M,N/A,1589,PSA,2,56189.13887044,2012-09-19T03:19:58.406,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508mfq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56189.14649748,2012-09-19T03:30:57.382,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508mjq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56189.1532797,2012-09-19T03:40:43.366,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508moq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56189.16006229,2012-09-19T03:50:29.382,AV6,AV-6,True,False,False,False,,SMC,False,True,
lbp508mvq,HST,COS,12581,FUV,G160M,N/A,1600,PSA,2,56189.18098822,2012-09-19T04:20:37.382,AV6,AV-6,True,False,False,False,,SMC,False,True,
lea24ctyq,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59074.51011359,2020-08-13T12:14:33.814,AV6,AV-6,True,False,False,False,,SMC,True,False,
lea24cu0q,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59074.52390989,2020-08-13T12:34:25.814,AV6,AV-6,True,False,False,False,,SMC,True,False,
p2210101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52074.88733796,2001-06-14T21:17:46.000,AV6,AV-6,False,False,False,False,,SMC,False,True,
e5110201000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,53188.48434028,2004-07-02T11:37:27.000,AV61,AV-61,False,False,False,False,,SMC,False,True,
ody234010,HST,STIS,15629,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,58981.27440705,2020-05-12T06:35:08.769,SK-32,AV-61,True,False,False,False,,SMC,False,True,
oec612010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59298.17376585,2021-03-25T04:10:13.369,AV-61,AV-61,True,False,False,False,,SMC,False,True,
oec612020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59298.18055992,2021-03-25T04:20:00.377,AV-61,AV-61,True,False,False,False,,SMC,False,True,
o4wr13010,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51315.16452802,1999-05-17T03:56:55.221,AV69,AV-69,True,False,False,False,,SMC,False,True,
o4wr13020,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51315.21003728,1999-05-17T05:02:27.221,AV69,AV-69,True,False,False,False,,SMC,False,True,
oec626010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59422.46271061,2021-07-27T11:06:18.197,AV-69,AV-69,True,False,False,False,,SMC,False,True,
oec626020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59422.46918061,2021-07-27T11:15:37.205,AV-69,AV-69,True,False,False,False,,SMC,False,True,
p1150303000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51695.08796296,2000-05-31T02:06:40.000,AV69,AV-69,False,False,False,False,,SMC,False,True,
a1180202000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51820.10939815,2000-10-03T02:37:32.000,AZV70,AV-70,False,False,False,False,,SMC,False,True,
oe4x17010,HST,STIS,15837,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59028.34966267,2020-06-28T08:23:30.855,SK-35,AV-70,True,False,False,False,,SMC,False,True,
oe9f5s010,HST,STIS,16099,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59076.22496544,2020-08-15T05:23:57.014,AV70,AV-70,True,False,False,False,,SMC,True,False,
oe9f5s020,HST,STIS,16099,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59076.3040047,2020-08-15T07:17:46.006,AV70,AV-70,True,False,False,False,,SMC,True,False,
oec639010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59460.59994577,2021-09-03T14:23:55.315,AV-70,AV-70,True,False,False,False,,SMC,False,True,
oec639020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59460.60572096,2021-09-03T14:32:14.291,AV-70,AV-70,True,False,False,False,,SMC,False,True,
lbxk51kpq,HST,COS,12805,FUV,G130M,N/A,1327,PSA,2,56181.87069896,2012-09-11T20:53:48.390,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51ktq,HST,COS,12805,FUV,G130M,N/A,1327,PSA,2,56181.87684488,2012-09-11T21:02:39.398,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51kvq,HST,COS,12805,FUV,G130M,N/A,1327,PSA,2,56181.88277081,2012-09-11T21:11:11.398,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51kzq,HST,COS,12805,FUV,G130M,N/A,1327,PSA,2,56181.90064118,2012-09-11T21:36:55.398,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51l1q,HST,COS,12805,FUV,G160M,N/A,1577,PSA,2,56181.90808303,2012-09-11T21:47:38.374,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51l5q,HST,COS,12805,FUV,G160M,N/A,1577,PSA,2,56181.93736563,2012-09-11T22:29:48.390,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51lbq,HST,COS,12805,FUV,G160M,N/A,1577,PSA,2,56181.96694896,2012-09-11T23:12:24.390,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51ldq,HST,COS,12805,FUV,G160M,N/A,1577,PSA,2,56181.97750451,2012-09-11T23:27:36.390,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51lfq,HST,COS,12805,FUV,G160M,N/A,1623,PSA,2,56181.98885896,2012-09-11T23:43:57.414,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51lhq,HST,COS,12805,FUV,G160M,N/A,1623,PSA,2,56181.9970997,2012-09-11T23:55:49.414,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51lmq,HST,COS,12805,FUV,G160M,N/A,1623,PSA,2,56182.010086,2012-09-12T00:14:31.430,AV75,AV-75,True,False,False,False,,SMC,False,True,
lbxk51ltq,HST,COS,12805,FUV,G160M,N/A,1623,PSA,2,56182.03324488,2012-09-12T00:47:52.358,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01jrq,HST,COS,13122,FUV,G130M,N/A,1291,PSA,2,56366.95913098,2013-03-15T23:01:08.917,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01jtq,HST,COS,13122,FUV,G130M,N/A,1291,PSA,2,56366.96409617,2013-03-15T23:08:17.909,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01k2q,HST,COS,13122,FUV,G130M,N/A,1327,PSA,2,56367.0141195,2013-03-16T00:20:19.925,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01k5q,HST,COS,13122,FUV,G130M,N/A,1327,PSA,2,56367.01921209,2013-03-16T00:27:39.925,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01kaq,HST,COS,13122,FUV,G160M,N/A,1577,PSA,2,56367.02582098,2013-03-16T00:37:10.933,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01kcq,HST,COS,13122,FUV,G160M,N/A,1577,PSA,2,56367.03156172,2013-03-16T00:45:26.933,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01l2q,HST,COS,13122,FUV,G160M,N/A,1623,PSA,2,56367.08054358,2013-03-16T01:55:58.965,AV75,AV-75,True,False,False,False,,SMC,False,True,
lc6a01l4q,HST,COS,13122,FUV,G160M,N/A,1623,PSA,2,56367.08668876,2013-03-16T02:04:49.909,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01gwq,HST,COS,13522,FUV,G130M,N/A,1096,PSA,2,56731.53913091,2014-03-15T12:56:20.911,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01gyq,HST,COS,13522,FUV,G130M,N/A,1096,PSA,2,56731.54862165,2014-03-15T13:10:00.911,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01h0q,HST,COS,13522,FUV,G130M,N/A,1222,PSA,2,56731.55891091,2014-03-15T13:24:49.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01h2q,HST,COS,13522,FUV,G130M,N/A,1222,PSA,2,56731.58979054,2014-03-15T14:09:17.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01h4q,HST,COS,13522,FUV,G130M,N/A,1291,PSA,2,56731.59519573,2014-03-15T14:17:04.911,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01h6q,HST,COS,13522,FUV,G130M,N/A,1291,PSA,2,56731.60016091,2014-03-15T14:24:13.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01h8q,HST,COS,13522,FUV,G130M,N/A,1327,PSA,2,56731.60592462,2014-03-15T14:32:31.887,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01haq,HST,COS,13522,FUV,G130M,N/A,1327,PSA,2,56731.61090165,2014-03-15T14:39:41.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01hcq,HST,COS,13522,FUV,G160M,N/A,1577,PSA,2,56731.61739462,2014-03-15T14:49:02.895,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01heq,HST,COS,13522,FUV,G160M,N/A,1577,PSA,2,56731.62357536,2014-03-15T14:57:56.911,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01hgq,HST,COS,13522,FUV,G160M,N/A,1623,PSA,2,56731.65613314,2014-03-15T15:44:49.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcgh01hiq,HST,COS,13522,FUV,G160M,N/A,1623,PSA,2,56731.66293869,2014-03-15T15:54:37.903,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcpt01ysq,HST,COS,13969,FUV,G130M,N/A,1096,PSA,2,57221.19300782,2015-07-18T04:37:55.876,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcpt01yuq,HST,COS,13969,FUV,G130M,N/A,1096,PSA,2,57221.20437375,2015-07-18T04:54:17.892,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcrs51dlq,HST,COS,13931,FUV,G130M,N/A,1291,PSA,3,57216.43444301,2015-07-13T10:25:35.876,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcrs51dnq,HST,COS,13931,FUV,G130M,N/A,1291,PSA,3,57216.43885264,2015-07-13T10:31:56.868,AV75,AV-75,True,False,False,False,,SMC,False,True,
lcrs51dpq,HST,COS,13931,FUV,G130M,N/A,1291,PSA,3,57216.44326264,2015-07-13T10:38:17.892,AV75,AV-75,True,False,False,False,,SMC,False,True,
