radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
80.968859,0.383,1.790166,0.427,14.974,0.08,4,15.867,0.025,4,NA,NA,0,15.406,0.06,4,14.678,0.102,4,14.393,0.082,4,NA,NA,0,NA,NA,0
80.969761,0.355,1.750308,0.347,15.576,0.074,4,16.348,0.069,4,NA,NA,0,15.932,0.057,4,15.428,0.139,4,15.126,0.104,3,NA,NA,0,NA,NA,0
80.970878,0.186,1.415998,0.182,NA,NA,0,NA,NA,0,NA,NA,0,16.861,0.048,1,16.133,0.056,1,15.524,0.09,1,NA,NA,0,NA,NA,0
80.97124,0.753,1.666703,0.458,16.693,0.153,2,17.856,0.083,2,NA,NA,0,17.216,0.139,2,16.123,0.019,2,15.89,0.072,2,NA,NA,0,NA,NA,0
80.972004,0.755,1.48424,0.506,16.5,0.043,3,17.171,0.097,3,NA,NA,0,16.866,0.071,5,16.229,0.035,5,15.934,0.153,3,NA,NA,0,NA,NA,0
80.972295,0.434,1.658718,0.504,15.95,0.036,3,16.836,0.123,3,NA,NA,0,16.508,0.084,3,15.752,0.064,3,15.493,0.156,3,NA,NA,0,NA,NA,0
80.972811,0.686,1.530512,0.618,16.878,0.005,2,17.706,0.144,2,NA,NA,0,17.442,0.057,4,16.858,0.13,4,NA,NA,0,NA,NA,0,NA,NA,0
80.973898,0.61,1.67957,0.336,16.132,0.063,3,17.223,0.165,3,NA,NA,0,16.634,0.075,3,15.915,0.072,3,15.486,0.05,3,NA,NA,0,NA,NA,0
80.97441,0.429,1.64397,0.495,15.477,0.139,4,16.484,0.085,4,NA,NA,0,15.941,0.067,4,15.173,0.13,4,14.805,0.093,3,NA,NA,0,NA,NA,0
80.974854,0.406,1.448007,0.246,17.242,0.151,1,18.267,0.292,1,NA,NA,0,17.566,0.202,3,16.972,0.107,3,16.578,0.282,1,NA,NA,0,NA,NA,0
80.977164,0.335,1.476978,0.342,15.29,0.181,6,16.093,0.077,6,NA,NA,0,15.655,0.06,5,15.043,0.007,5,14.845,0.053,5,NA,NA,0,NA,NA,0
80.979327,0.583,1.558036,0.25,17.575,0.266,1,17.828,0.276,1,NA,NA,0,17.861,0.094,2,17.188,0.097,2,NA,NA,0,NA,NA,0,NA,NA,0
80.980682,0.5,1.571761,0.733,NA,NA,0,NA,NA,0,NA,NA,0,17.443,0.026,2,16.093,0.019,2,14.906,0.059,2,NA,NA,0,NA,NA,0
80.981235,0.547,1.659251,0.377,17.338,0.217,1,17.565,0.21,1,NA,NA,0,17.341,0.03,2,16.925,0.092,2,16.837,0.345,1,NA,NA,0,NA,NA,0
80.981914,0.303,1.584051,0.257,15.102,0.151,4,15.758,0.059,4,NA,NA,0,15.417,0.068,4,14.946,0.186,4,14.783,0.087,3,NA,NA,0,NA,NA,0
80.982055,0.684,1.598234,0.427,16.704,0.115,1,17.601,0.218,1,NA,NA,0,17.605,0.013,2,16.271,0.002,2,15.738,0.057,2,NA,NA,0,NA,NA,0
80.982159,0.426,1.800923,0.451,16.848,0.14,1,18.267,0.353,1,NA,NA,0,17.951,0.254,2,16.806,0.107,2,NA,NA,0,NA,NA,0,NA,NA,0
80.982261,0.204,1.440143,0.212,12.035,0.2,6,12.532,0.049,6,NA,NA,0,12.253,0.056,6,11.946,0.161,6,11.893,0.119,6,11.878,0.078,4,NA,NA,0
80.983557,0.261,1.629058,0.238,13.499,0.185,4,14.219,0.051,4,NA,NA,0,13.831,0.07,4,13.316,0.139,4,13.119,0.1,4,12.95,0.254,4,NA,NA,0
80.985174,0.501,1.77135,0.412,16.984,0.099,2,17.719,0.017,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
80.985449,0.163,1.619659,0.115,11.034,0.164,5,11.62,0.052,4,NA,NA,0,11.291,0.061,4,10.928,0.108,8,10.838,0.092,8,10.758,0.068,4,NA,NA,0
